Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
94263,7835117,40,3,single,rented,yes,Technical_writer,Guwahati,Assam,3,14,0
56076,5643649,77,16,single,rented,yes,Surgeon,Noida,Uttar_Pradesh,13,12,0
36198,2531017,43,16,single,rented,no,Surgeon,Latur,Maharashtra,13,13,0
2269,5652178,61,13,single,rented,no,Computer_hardware_engineer,Raurkela_Industrial_Township,Odisha,13,14,0
69941,5633671,63,4,married,rented,no,Flight_attendant,Jammu[16],Jammu_and_Kashmir,3,11,0
97413,2416807,70,10,single,rented,no,Firefighter,Bhalswa_Jahangir_Pur,Delhi,4,12,0
57698,1716587,37,0,single,rented,no,Economist,Chandigarh_city,Chandigarh,0,11,0
43860,5270510,50,17,single,rented,no,Software_Developer,Karawal_Nagar,Delhi,4,11,0
84593,2487718,24,12,single,owned,no,Police_officer,Ludhiana,Punjab,10,11,0
99219,1140203,50,18,single,rented,no,Architect,Kharagpur,West_Bengal,13,13,0
26515,4660421,24,2,single,rented,yes,Graphic_Designer,Pali,Rajasthan,2,11,0
70019,1650871,37,1,single,rented,no,Air_traffic_controller,Imphal,Manipur,1,11,0
5131,7956376,36,1,single,rented,no,Computer_hardware_engineer,Kulti,West_Bengal,1,11,0
18812,692845,73,12,single,owned,yes,Statistician,Bhiwandi,Maharashtra,5,10,0
14968,3864475,44,14,single,rented,no,Official,Cuttack,Odisha,10,11,1
39899,4590909,27,14,single,owned,no,Air_traffic_controller,Bellary,Karnataka,8,14,0
81203,5616245,76,20,single,rented,yes,Surveyor,Kadapa[23],Andhra_Pradesh,13,13,0
35979,9282657,57,17,single,rented,no,Web_designer,Sonipat,Haryana,3,14,0
9997,9267569,48,11,single,rented,no,Dentist,Ghaziabad,Uttar_Pradesh,11,12,1
21899,103611,41,16,married,rented,no,Biomedical_Engineer,Aligarh,Uttar_Pradesh,10,14,0
7782,5943068,47,6,single,rented,no,Microbiologist,Surendranagar_Dudhrej,Gujarat,6,11,0
19850,785016,36,16,single,rented,no,Economist,Hospet,Karnataka,7,12,0
27744,1161425,45,14,single,rented,no,Biomedical_Engineer,Bongaigaon,Assam,13,13,0
83822,446041,67,19,single,rented,no,Air_traffic_controller,Agra,Uttar_Pradesh,11,13,0
3843,340310,70,7,single,rented,yes,Dentist,Ramagundam[27],Telangana,7,13,0
21514,1859505,60,7,single,rented,no,Design_Engineer,Sambalpur,Odisha,7,11,0
26687,1086347,26,10,single,rented,yes,Civil_engineer,Eluru[25],Andhra_Pradesh,10,10,0
8271,450688,72,7,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,7,14,0
78356,4783607,67,19,single,rented,no,Consultant,Howrah,West_Bengal,7,13,1
43439,6448514,30,6,single,rented,no,Magistrate,Bihar_Sharif,Bihar,6,10,0
2728,2304265,78,12,single,rented,no,Chartered_Accountant,Amroha,Uttar_Pradesh,10,12,0
96373,8545933,49,12,single,rented,yes,Technician,Ballia,Uttar_Pradesh,4,14,0
75624,8996641,75,12,single,rented,no,Microbiologist,Patiala,Punjab,12,13,0
94146,4431635,60,19,single,rented,no,Geologist,Darbhanga,Bihar,6,14,0
27260,3991574,62,20,single,rented,no,Technical_writer,Jammu[16],Jammu_and_Kashmir,7,10,0
63556,5709792,74,4,single,norent_noown,no,Army_officer,Karawal_Nagar,Delhi,4,11,0
26481,3558638,63,4,single,owned,no,Statistician,Bangalore,Karnataka,4,10,0
55448,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,0
84058,3651865,76,0,married,rented,no,Civil_engineer,Adoni,Andhra_Pradesh,0,11,0
47223,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13,0
49807,6028273,70,6,single,rented,yes,Web_designer,Meerut,Uttar_Pradesh,6,14,0
31379,3451746,34,20,single,owned,no,Statistician,Bettiah[33],Bihar,6,10,0
27865,6064204,62,14,married,rented,no,Lawyer,Thane,Maharashtra,10,10,0
52111,9799212,61,20,single,rented,no,Comedian,Satara,Maharashtra,5,10,0
22385,6165156,28,7,married,owned,no,Chef,Farrukhabad,Uttar_Pradesh,7,13,0
13671,5839982,60,15,single,rented,no,Official,Mysore[7][8][9],Karnataka,11,11,0
91362,3111279,45,15,single,rented,yes,Dentist,Karimnagar,Telangana,6,13,0
87580,4533369,56,16,single,rented,yes,Police_officer,Alwar,Rajasthan,8,13,0
22603,9368826,22,4,single,rented,no,Flight_attendant,Kozhikode,Kerala,4,13,0
95707,2296270,52,14,single,rented,yes,Drafter,Medininagar,Jharkhand,6,13,0
34996,7782347,76,8,single,rented,yes,Physician,Kolkata,West_Bengal,8,14,0
26088,4826921,36,5,single,rented,no,Web_designer,Begusarai,Bihar,5,13,0
57934,1796846,45,16,single,rented,yes,Software_Developer,Bidar,Karnataka,9,14,0
70350,1578743,34,6,single,rented,yes,Analyst,Solapur,Maharashtra,3,10,0
20534,3990809,58,12,single,owned,no,Mechanical_engineer,Mehsana,Gujarat,12,11,0
39786,4073521,36,2,single,rented,no,Civil_servant,Howrah,West_Bengal,2,12,0
98884,4097238,53,5,single,rented,no,Design_Engineer,Berhampur,Odisha,5,14,0
43425,6197730,71,3,single,rented,no,Dentist,Mahbubnagar,Telangana,3,13,0
23389,8830162,77,18,single,rented,no,Surgeon,Jaunpur,Uttar_Pradesh,14,13,0
26121,2368485,27,10,single,norent_noown,no,Army_officer,Kharagpur,West_Bengal,7,12,0
54451,9126131,29,18,single,rented,no,Hotel_Manager,Tirunelveli,Tamil_Nadu,9,12,0
30726,9774160,24,9,single,rented,yes,Mechanical_engineer,Malegaon,Maharashtra,9,12,0
92408,4886627,30,0,single,owned,yes,Chartered_Accountant,Jodhpur,Rajasthan,0,11,0
15698,2659426,43,15,single,rented,no,Scientist,Siwan[32],Bihar,8,14,0
26024,5956675,50,3,single,rented,yes,Biomedical_Engineer,Panvel,Maharashtra,3,13,0
65803,8978796,27,3,single,rented,no,Biomedical_Engineer,Ambarnath,Maharashtra,3,10,0
27832,8087598,44,18,single,rented,no,Chef,Noida,Uttar_Pradesh,14,11,0
7581,3956624,66,18,single,rented,no,Designer,Srikakulam,Andhra_Pradesh,12,10,0
60970,7492021,55,19,single,rented,no,Analyst,Rajahmundry[19][20],Andhra_Pradesh,4,13,0
79504,7280359,21,11,single,rented,no,Hotel_Manager,Ballia,Uttar_Pradesh,6,10,1
60416,8757417,69,5,single,rented,yes,Statistician,Jaunpur,Uttar_Pradesh,5,10,0
44211,9978516,51,5,single,rented,no,Statistician,Purnia[26],Bihar,5,14,0
33622,8097859,46,10,single,rented,no,Technology_specialist,Mau,Uttar_Pradesh,10,10,0
79693,6485001,54,14,single,rented,no,Politician,Vijayanagaram,Andhra_Pradesh,5,14,0
7573,3900250,34,1,single,rented,no,Industrial_Engineer,Naihati,West_Bengal,1,11,0
4344,4301546,66,12,single,rented,yes,Analyst,Karawal_Nagar,Delhi,8,11,1
63465,8316469,40,11,single,rented,no,Civil_engineer,Imphal,Manipur,5,10,0
51845,3679043,60,5,single,rented,no,Air_traffic_controller,Bulandshahr,Uttar_Pradesh,3,12,0
44520,2277963,33,10,married,rented,yes,Drafter,Berhampore,West_Bengal,10,11,0
48159,6838409,26,17,single,rented,no,Mechanical_engineer,Srikakulam,Andhra_Pradesh,11,10,0
89721,13429,25,18,single,rented,yes,Comedian,Berhampore,West_Bengal,13,11,0
30949,2060668,67,8,single,rented,yes,Army_officer,Agra,Uttar_Pradesh,3,13,0
40134,9842288,38,3,single,rented,yes,Magistrate,Dibrugarh,Assam,3,14,0
11421,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,1
59522,9226716,55,3,single,rented,no,Graphic_Designer,Aurangabad,Maharashtra,3,11,0
58913,3558638,63,4,single,owned,no,Statistician,Bangalore,Karnataka,4,10,0
8450,8229070,38,7,single,rented,yes,Graphic_Designer,Kolhapur,Maharashtra,7,10,0
74497,8056937,67,10,single,rented,yes,Statistician,Kottayam,Kerala,10,14,0
76232,6854357,30,17,single,rented,no,Politician,Morbi,Gujarat,11,12,0
65927,7253442,24,17,single,rented,no,Economist,Raurkela_Industrial_Township,Odisha,8,10,1
8816,3969409,68,20,single,rented,yes,Flight_attendant,Bhopal,Madhya_Pradesh,3,11,0
80376,3891771,53,9,single,rented,yes,Biomedical_Engineer,Tiruvottiyur,Tamil_Nadu,8,10,0
44750,3468402,50,10,single,rented,no,Secretary,Hyderabad,Telangana,7,14,0
99132,1871303,62,16,single,owned,no,Hotel_Manager,Serampore,West_Bengal,6,12,0
30283,1703403,22,1,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,1,10,0
1816,9910826,79,8,single,rented,no,Architect,Kurnool[18],Andhra_Pradesh,8,10,0
58403,2307642,72,12,single,rented,no,Chartered_Accountant,Bulandshahr,Uttar_Pradesh,12,13,0
14122,2537374,45,6,single,rented,yes,Financial_Analyst,Agra,Uttar_Pradesh,3,10,0
25143,1238515,66,4,single,rented,yes,Civil_engineer,Belgaum,Karnataka,4,13,0
47558,8997854,36,16,single,rented,no,Chef,Udupi,Karnataka,5,10,1
14182,5478075,42,12,single,rented,no,Design_Engineer,Agartala,Tripura,7,13,0
88251,671223,74,7,single,rented,no,Flight_attendant,Bidar,Karnataka,6,13,0
95336,9849899,39,8,single,rented,no,Fashion_Designer,Jorhat,Assam,5,13,0
9592,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,0
33641,9704353,73,18,single,rented,no,Magistrate,Phusro,Jharkhand,9,12,0
46101,8149390,78,1,single,rented,no,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,1,11,0
20901,6654721,54,14,single,rented,yes,Flight_attendant,Delhi_city,Delhi,8,13,0
35705,1703403,22,1,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,1,10,0
30421,4251239,79,2,single,rented,no,Analyst,Kurnool[18],Andhra_Pradesh,2,14,0
61584,2386002,24,10,married,rented,yes,Petroleum_Engineer,Tiruchirappalli[10],Tamil_Nadu,6,12,0
56193,9574852,48,14,single,rented,yes,Surveyor,South_Dumdum,West_Bengal,14,10,0
60487,1711437,46,15,single,rented,no,Civil_engineer,Dhanbad,Jharkhand,4,14,0
81966,3150849,56,2,single,rented,no,Analyst,Hyderabad,Telangana,2,13,0
85508,8714860,46,18,single,rented,no,Consultant,Fatehpur,Uttar_Pradesh,5,10,0
17309,737051,58,0,single,rented,yes,Surgeon,Jamnagar,Gujarat,0,12,0
90100,1509721,66,8,single,rented,no,Drafter,Indore,Madhya_Pradesh,4,12,0
43856,5604044,44,0,single,rented,no,Psychologist,Surat,Gujarat,0,13,0
61960,3855594,39,10,single,rented,yes,Consultant,Miryalaguda,Telangana,10,13,1
28590,5294937,53,8,married,rented,no,Mechanical_engineer,Belgaum,Karnataka,8,12,0
80788,2072988,61,16,single,rented,yes,Designer,Pallavaram,Tamil_Nadu,14,10,0
43244,4759451,60,4,married,rented,no,Official,Meerut,Uttar_Pradesh,4,13,0
13811,4960308,76,7,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,6,14,0
20300,6605548,61,7,single,rented,no,Petroleum_Engineer,Ramgarh,Jharkhand,7,13,0
87359,1614323,28,18,single,rented,no,Secretary,Saharsa[29],Bihar,6,14,0
83835,4258515,55,1,single,rented,yes,Aviator,Firozabad,Uttar_Pradesh,1,12,0
32115,9864680,68,13,single,rented,yes,Technician,Vijayanagaram,Andhra_Pradesh,12,14,0
64322,6410529,45,4,single,rented,no,Financial_Analyst,Morbi,Gujarat,4,14,0
95660,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
55171,2858930,40,8,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,8,13,0
69436,2292434,43,17,single,rented,no,Air_traffic_controller,Giridih,Jharkhand,11,11,0
29212,6910809,41,10,single,rented,yes,Artist,Indore,Madhya_Pradesh,5,12,0
774,6550926,35,1,single,rented,no,Physician,Salem,Tamil_Nadu,1,11,1
77329,52436,37,19,married,rented,yes,Graphic_Designer,Panipat,Haryana,10,14,0
37407,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
48768,9933885,65,12,single,rented,no,Comedian,Vasai-Virar,Maharashtra,4,11,0
26102,5495848,74,19,single,rented,no,Hotel_Manager,Hospet,Karnataka,13,13,0
9164,5850440,68,20,married,rented,no,Physician,Aurangabad[39],Bihar,11,12,0
96512,7708426,42,14,single,rented,no,Industrial_Engineer,Sirsa,Haryana,7,13,0
21642,9867887,79,9,single,rented,no,Physician,Chapra,Bihar,4,12,0
82182,6250439,65,14,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,10,14,1
23127,4342058,26,4,single,rented,yes,Technology_specialist,Noida,Uttar_Pradesh,4,10,0
78467,2813026,68,17,single,rented,yes,Analyst,Guntakal,Andhra_Pradesh,5,14,0
26042,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
42327,2368485,27,10,single,norent_noown,no,Army_officer,Kharagpur,West_Bengal,7,12,0
55835,8929282,36,19,single,rented,no,Computer_hardware_engineer,Mumbai,Maharashtra,3,12,0
55741,1565345,37,5,single,rented,no,Engineer,Bhind,Madhya_Pradesh,4,14,0
17721,8649314,67,9,single,rented,no,Financial_Analyst,Darbhanga,Bihar,9,12,0
48154,9029413,72,6,single,rented,yes,Dentist,Kollam,Kerala,6,14,1
27556,4206929,73,8,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,8,11,0
44194,755002,59,12,single,rented,no,Computer_operator,Tezpur,Assam,12,10,0
78249,7662947,46,17,married,rented,yes,Microbiologist,Solapur,Maharashtra,3,10,0
35602,1600707,39,4,single,rented,no,Designer,Varanasi,Uttar_Pradesh,4,12,0
72161,9917916,70,11,single,rented,no,Hotel_Manager,Proddatur,Andhra_Pradesh,11,13,0
91747,4727841,52,8,single,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,8,12,0
65704,6922312,40,19,single,rented,yes,Financial_Analyst,Sri_Ganganagar,Rajasthan,14,13,0
59370,6944134,59,5,single,owned,no,Graphic_Designer,Gulbarga,Karnataka,5,11,0
10956,2603179,39,20,single,rented,yes,Politician,Siwan[32],Bihar,13,11,0
41627,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
81283,7110369,35,7,single,rented,yes,Computer_hardware_engineer,Mangalore,Karnataka,3,11,0
65333,9272937,75,18,single,rented,yes,Technology_specialist,Jehanabad[38],Bihar,7,13,0
75438,1535929,56,9,single,rented,no,Flight_attendant,Nagercoil,Tamil_Nadu,7,11,0
29187,9425863,69,19,single,rented,no,Psychologist,Bangalore,Karnataka,4,11,0
95001,582273,64,14,single,rented,no,Dentist,Karnal,Haryana,3,13,0
73001,3854933,59,10,married,rented,yes,Police_officer,Hospet,Karnataka,5,11,0
65957,6942006,40,5,single,rented,no,Industrial_Engineer,Alwar,Rajasthan,5,14,0
17821,8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0
3661,2051095,32,17,single,rented,no,Designer,Tadipatri,Andhra_Pradesh,6,12,0
83713,4631897,73,4,married,rented,yes,Secretary,Raiganj,West_Bengal,4,14,0
77533,9850294,34,17,single,rented,no,Software_Developer,Thanjavur,Tamil_Nadu,5,12,0
26028,3145889,47,17,married,rented,yes,Drafter,Hyderabad,Telangana,4,11,0
71191,7566386,27,16,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,14,10,0
51289,996901,68,9,married,rented,no,Comedian,Shimoga,Karnataka,6,13,0
7663,5569222,60,15,single,rented,no,Psychologist,Haldia,West_Bengal,13,11,0
39054,5931557,67,8,single,rented,yes,Physician,Rajpur_Sonarpur,West_Bengal,8,12,0
20453,1780115,34,2,single,rented,no,Secretary,Firozabad,Uttar_Pradesh,2,13,0
33967,6212340,56,11,single,rented,no,Drafter,Buxar[37],Bihar,11,12,0
37688,5566617,39,15,single,rented,no,Petroleum_Engineer,Nellore[14][15],Andhra_Pradesh,7,13,0
9482,529939,48,18,single,rented,no,Chemical_engineer,Mathura,Uttar_Pradesh,6,13,0
36276,9777298,43,20,single,rented,no,Surgeon,Jamshedpur,Jharkhand,14,13,0
53090,2807047,39,12,single,rented,yes,Technician,Orai,Uttar_Pradesh,5,11,0
54815,7477502,28,14,single,rented,no,Chartered_Accountant,Ranchi,Jharkhand,11,10,0
73251,9975789,25,17,single,rented,yes,Air_traffic_controller,Guna,Madhya_Pradesh,10,12,0
18631,8230205,71,6,single,rented,yes,Chef,Bareilly,Uttar_Pradesh,6,12,0
7589,1934502,27,18,single,norent_noown,no,Surveyor,Ramagundam[27],Telangana,5,14,0
96422,2681632,71,13,single,rented,yes,Police_officer,Raurkela_Industrial_Township,Odisha,4,12,0
52295,5992073,22,14,single,rented,no,Librarian,Bongaigaon,Assam,6,10,0
96276,6162373,42,18,single,rented,yes,Civil_engineer,Aizawl,Mizoram,4,13,0
4229,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,1
93820,5231498,48,11,single,rented,yes,Technician,Katni,Madhya_Pradesh,3,10,0
63338,9360376,39,4,single,rented,yes,Surveyor,Giridih,Jharkhand,4,14,0
37170,3391399,72,0,single,rented,no,Flight_attendant,Guntakal,Andhra_Pradesh,0,11,0
93952,4980371,64,17,single,rented,no,Microbiologist,Pondicherry,Puducherry,8,14,0
48541,9086933,55,7,single,rented,no,Air_traffic_controller,Saharanpur,Uttar_Pradesh,7,13,0
68181,2577341,48,7,single,rented,yes,Software_Developer,Sirsa,Haryana,7,11,0
36591,7968958,36,15,single,rented,yes,Police_officer,Gaya,Bihar,3,10,0
9701,254930,69,0,single,owned,no,Aviator,Nangloi_Jat,Delhi,0,11,0
49810,6466990,37,13,single,rented,no,Technical_writer,Chittoor[28],Andhra_Pradesh,6,14,0
24857,8108984,37,16,single,rented,no,Surveyor,Serampore,West_Bengal,7,10,0
65458,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,1
52367,8486446,37,13,single,rented,no,Secretary,Anantapuram[24],Andhra_Pradesh,11,12,0
18474,5421502,22,12,single,rented,no,Dentist,Kozhikode,Kerala,9,12,0
53634,5982800,39,12,single,rented,no,Analyst,Chandrapur,Maharashtra,12,10,0
81967,7065702,42,20,single,rented,no,Chef,Sasaram[30],Bihar,9,14,0
16029,4209565,50,1,single,rented,no,Petroleum_Engineer,Varanasi,Uttar_Pradesh,1,14,1
33682,1621150,48,10,single,rented,yes,Air_traffic_controller,Tiruvottiyur,Tamil_Nadu,9,10,1
40213,8230205,71,6,single,rented,yes,Chef,Bareilly,Uttar_Pradesh,6,12,0
86632,3278154,56,20,single,rented,no,Technology_specialist,Gorakhpur,Uttar_Pradesh,6,12,0
66824,37512,36,8,single,owned,no,Surgeon,Maheshtala,West_Bengal,8,14,0
7829,6967997,30,5,single,rented,yes,Biomedical_Engineer,Belgaum,Karnataka,4,14,0
67240,2713771,78,4,single,rented,yes,Industrial_Engineer,Kumbakonam,Tamil_Nadu,4,10,0
89489,3054126,65,19,single,owned,yes,Physician,Bahraich,Uttar_Pradesh,11,14,0
2060,2548584,42,13,single,rented,no,Magistrate,Karaikudi,Tamil_Nadu,13,13,0
81834,7429005,69,2,married,rented,no,Computer_hardware_engineer,Gandhidham,Gujarat,2,13,1
57209,9899126,68,2,single,rented,no,Chef,Machilipatnam,Andhra_Pradesh,2,12,0
76322,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,1
7764,9926354,29,4,single,rented,no,Chartered_Accountant,Dibrugarh,Assam,3,11,0
51385,2831745,51,16,single,owned,no,Technical_writer,Vijayawada,Andhra_Pradesh,8,13,0
86288,9338129,26,7,single,rented,no,Artist,Farrukhabad,Uttar_Pradesh,4,14,0
62619,4940114,43,8,single,rented,no,Economist,Kulti,West_Bengal,8,10,1
48620,1197375,41,0,single,rented,yes,Microbiologist,Srinagar,Jammu_and_Kashmir,0,11,0
93477,1147932,32,20,single,rented,no,Geologist,Rourkela,Odisha,3,14,0
37899,4945087,50,16,single,owned,no,Chartered_Accountant,Jalgaon,Maharashtra,14,10,0
66332,3061413,75,6,single,rented,yes,Dentist,New_Delhi,Delhi,6,11,0
82691,8734369,28,10,single,rented,no,Lawyer,Rajpur_Sonarpur,West_Bengal,6,11,0
39570,8830162,77,18,single,rented,no,Surgeon,Jaunpur,Uttar_Pradesh,14,13,0
27337,2562525,54,8,single,rented,yes,Software_Developer,Loni,Uttar_Pradesh,8,11,0
58024,3842749,49,4,single,rented,yes,Hotel_Manager,Gangtok,Sikkim,4,12,0
47693,3921757,77,11,single,rented,no,Economist,Kolkata,West_Bengal,3,14,1
18551,6934016,52,12,single,rented,no,Petroleum_Engineer,Kochi,Kerala,3,13,0
53186,6600394,66,10,single,rented,no,Chartered_Accountant,Pondicherry,Puducherry,5,10,0
12549,4872825,76,6,single,rented,yes,Flight_attendant,Tinsukia,Assam,6,10,0
97192,6530277,32,5,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,5,13,0
33539,826478,33,15,single,rented,no,Drafter,Ludhiana,Punjab,13,11,1
44619,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0
98024,4556669,50,2,single,rented,yes,Hotel_Manager,Khammam,Telangana,2,13,0
58717,9137580,21,7,single,rented,no,Hotel_Manager,Aurangabad,Maharashtra,7,12,0
38005,9127290,22,11,single,rented,no,Web_designer,Ghaziabad,Uttar_Pradesh,3,14,1
53444,3148579,45,9,single,rented,no,Police_officer,Gudivada,Andhra_Pradesh,9,10,1
90825,6987406,27,10,single,rented,no,Scientist,Agra,Uttar_Pradesh,8,11,1
136,2015341,47,6,single,rented,no,Graphic_Designer,Panvel,Maharashtra,6,13,0
90372,6231397,62,10,single,rented,no,Official,Jalgaon,Maharashtra,4,14,0
82714,5683509,62,19,single,rented,no,Secretary,Secunderabad,Telangana,4,14,1
9052,7164170,49,19,single,rented,no,Fashion_Designer,Ramgarh,Jharkhand,3,11,0
50025,8198785,30,10,single,rented,no,Technician,Surendranagar_Dudhrej,Gujarat,10,11,0
53023,7755974,41,0,single,rented,yes,Geologist,Mango,Jharkhand,0,10,0
62087,3959539,38,0,single,norent_noown,no,Microbiologist,Tadepalligudem,Andhra_Pradesh,0,14,0
13954,5187890,62,17,single,rented,no,Designer,Mehsana,Gujarat,8,10,0
87472,9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
31023,9199020,63,12,single,rented,no,Surgeon,Bhilwara,Rajasthan,7,11,0
95177,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
22312,8419826,31,0,single,rented,no,Geologist,Raiganj,West_Bengal,0,14,1
27287,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
97733,1551179,24,19,single,rented,no,Drafter,Allahabad,Uttar_Pradesh[5],9,14,0
66478,112513,77,2,single,rented,yes,Flight_attendant,Bhilai,Chhattisgarh,2,10,0
99858,7977107,59,15,single,rented,no,Comedian,Mirzapur,Uttar_Pradesh,8,12,0
56519,7643432,66,17,single,rented,no,Librarian,Belgaum,Karnataka,8,13,0
49572,4559022,63,5,single,rented,yes,Surveyor,Udaipur,Rajasthan,5,11,1
18140,7530512,65,12,single,rented,no,Microbiologist,Saharanpur,Uttar_Pradesh,10,12,1
59210,2699320,27,1,single,rented,no,Police_officer,Mangalore,Karnataka,1,10,1
32486,470555,50,10,single,owned,no,Secretary,Kulti,West_Bengal,3,14,0
84856,3438381,46,6,single,rented,no,Web_designer,Khandwa,Madhya_Pradesh,6,12,0
38247,2902285,77,19,single,rented,no,Graphic_Designer,Gudivada,Andhra_Pradesh,11,10,1
66370,8886565,68,14,single,rented,no,Industrial_Engineer,Dhule,Maharashtra,5,14,0
52787,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,0
